,FIPS,Jan_p,Feb_p,Mar_p,Apr_p,May_p,Jun_p,Jul_p,Aug_p,Sep_p,Oct_p,Nov_p,Dec_p,Jan_t,Feb_t,Mar_t,Apr_t,May_t,Jun_t,Jul_t,Aug_t,Sep_t,Oct_t,Nov_t,Dec_t,Jan_soi,Feb_soi,Mar_soi,Apr_soi,May_soi,Jun_soi,Jul_soi,Aug_soi,Sep_soi,Oct_soi,Nov_soi,Dec_soi,snow
28,08049,1.5269419191919196,1.3596464646464645,2.6726320346320347,2.102757575757576,2.1695959595959593,1.6700353535353536,1.8593207070707072,2.164787878787879,1.0102929292929295,0.8873636363636364,2.590606060606061,1.4406161616161617,12.581540636782572,18.704270262677344,27.801690289996742,36.446923400673406,44.73326816552623,47.685892255892256,51.82819613182516,52.52976539589444,47.09306397306398,40.273519759810085,19.54002525252525,13.728948470883955,-2.9,-0.9,-2.0,-1.0,0.3,-0.6,-0.6,0.4,0.1,-1.4,-0.7,-0.6,88.38634559884561
29,08049,2.3732020202020205,3.999313131313132,2.5358813131313127,3.6665808080808087,1.9790252525252523,1.9896969696969695,0.8629090909090908,1.2914242424242424,2.053777777777778,2.873232323232323,1.8267424242424244,1.4499217171717174,16.05050505050505,17.006006972378653,25.376616394358333,31.185618686868683,41.55882209188662,47.985862794612785,52.791902899967425,53.272006353861194,44.734491341991344,34.737892170553465,17.55189814814815,14.655315249266861,-0.9,-0.7,-0.5,-1.2,-0.3,-0.8,-0.8,-0.9,-0.7,-1.1,-0.1,0.2,122.455101010101
30,08049,1.7286464646464645,2.041396464646465,1.8613510101010102,2.100585858585859,0.7860808080808082,1.0751111111111111,0.5472828282828284,1.9427575757575757,1.1684949494949493,1.4700934343434342,1.7763131313131315,0.8297150072150072,16.302806288693386,15.456145526057032,26.421366894753987,33.57146464646465,44.51894753991526,53.549831649831646,55.06708211143695,55.683040078201365,46.923863636363635,36.288929618768336,22.1395202020202,17.305498533724336,-0.1,0.3,-0.7,-1.3,-0.7,-0.4,-1.3,-1.2,-1.6,-1.1,-0.6,-1.2,94.7127813852814
31,08049,1.7203939393939394,2.477118686868687,2.2569642857142864,3.2784949494949496,5.7703661616161614,2.332666666666667,2.0429999999999997,1.1927727272727273,2.0190656565656564,1.7340151515151516,3.1195151515151514,1.7167727272727273,14.361045943304006,23.52601233574685,26.19941348973607,30.6344696969697,38.14890029325514,47.90242424242424,53.095307917888555,56.4764173998045,46.53038628038628,34.211435070306045,27.374679487179485,17.69582299421009,-0.4,-0.1,0.8,-0.7,-0.4,0.1,0.4,0.3,0.3,0.0,0.0,-0.5,120.49002164502164
32,08049,4.03079797979798,2.743666666666667,1.86270202020202,2.117207070707071,2.126,1.4267748917748917,1.1984848484848485,0.9702020202020203,2.6834545454545458,1.8639650072150071,2.1911717171717173,3.9060606060606062,12.824028122415218,18.645336963921036,22.354114971050457,31.679487179487175,43.48862696443342,50.08130341880341,56.30045492142268,54.4729735318445,44.77371794871795,35.91883788254756,26.35358391608391,16.352841692357817,1.0,0.3,1.1,0.8,0.3,1.2,0.7,0.7,0.6,0.6,-0.1,0.9,172.69002886002883
33,08049,3.41660101010101,1.1450101010101013,1.1578030303030302,4.18420707070707,3.255030303030303,1.3837878787878788,0.7614393939393941,3.148712121212122,3.0900454545454545,1.8975000000000002,1.926287878787879,1.0679090909090907,14.82516542597188,15.270251872021783,26.663254755996693,28.742196969696973,41.047900218061514,50.617764180264174,54.69840777502067,52.9101342206181,48.845870795870795,35.80081679073615,22.078131313131315,13.27481389578164,0.5,1.7,-0.4,-0.6,-1.3,-1.4,-0.8,-1.4,-1.4,-1.5,-1.2,-1.0,108.58863636363637
34,08049,2.6874242424242425,1.7615212842712842,1.414287878787879,2.3351565656565656,1.250388888888889,2.079585137085137,2.8887424242424244,2.00880303030303,0.7991666666666667,2.9576969696969697,1.6539545454545455,1.531459595959596,16.20510940672231,18.081801679146814,24.453143093465673,31.641550116550107,43.05139484171742,46.54771756021755,57.43434656741108,54.53134634183022,51.34284188034189,37.24598654034138,27.73985042735043,17.092431761786596,-2.7,-2.0,-2.4,-1.4,0.3,1.0,1.2,1.2,1.0,1.1,1.0,1.4,100.96460678210678
35,08049,3.2296515151515153,1.5652727272727274,1.3053282828282828,2.9178358585858586,2.0621212121212125,2.142560606060606,2.100833333333333,2.4326818181818184,1.152070707070707,0.6937389277389279,0.9246153846153845,1.9237016317016316,19.140593277690048,19.803174701404785,29.095223325062033,30.095085470085472,39.39939093164899,48.63551864801866,56.37613730355667,54.121071133167895,44.973717948717955,37.580650532263434,30.135402097902098,16.413594470046082,1.8,1.0,1.3,1.4,0.2,0.3,0.5,0.4,-0.1,1.0,1.0,1.4,93.55781857031857
36,08049,3.0817166167166166,2.8390842490842494,2.3758776223776232,4.517445054945055,2.741497668997669,2.961886446886447,2.1349908424908426,3.5008707958707967,3.208436563436564,0.9912654012654013,2.5865842490842494,3.0529292929292926,19.026349994091927,22.21200038899154,26.301370672338418,35.33977411477411,43.81800726155565,50.70685286935286,57.145911615266456,56.488981448658876,48.359343434343444,39.294608617189255,17.003418803418803,14.616459884201818,0.7,1.7,1.3,1.2,0.4,-0.2,-0.2,0.7,0.9,1.1,1.8,0.8,135.55129259629257
37,08049,1.325734265734266,2.5172259407259405,3.3927863802863802,2.080428737928738,1.9893146853146855,0.7590384615384616,2.0112878787878787,1.826752136752137,1.7146798201798203,1.0983075258075257,1.9215775890775888,1.4981510156510154,12.78789758628468,20.484877953904505,27.323934130385744,35.792673992674004,42.99875930521092,51.38507326007326,57.63408365827721,54.79076568592698,48.166929181929184,37.669549805033675,28.898809523809526,15.530645161290321,1.0,1.7,0.9,0.2,-0.5,0.3,-0.2,-0.4,0.2,0.0,0.7,-0.8,109.4441541791542
